id,location,name,specification,type_name,location_code,inventory_status_code,work_order_name,work_order_item_number,account_code,height,clli_code,st_uom_cd,st_pl_cl_cd,st_clli_cd,st_co_id,st_ownr_co_nm,st_vntge_yr,st_rmks,st_sap_stk_id,st_rte_id,st_bond_to_neut_cd,st_trmnl_id,st_pc_qty,st_sap_actvy_cd,st_sap_ntwk_id,st_envmt_cd
STRUCTURE_REG16/456981,0101000000D84640DB032B5AC06803B3267C3A4940,POL:PPOLE:C220322,,POWER,LOC_C6221261,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/456991,0101000000C002370940295AC060DD5F47603A4940,POL:PPOLE:C216776,,POWER,LOC_C6217741,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/456992,0101000000288B373C41295AC0E073DE6EE53A4940,POL:PPOLE:C217685,,POWER,LOC_C6218640,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,2002,,,,,,,,,AE
STRUCTURE_REG16/456998,010100000070A0183D5D2A5AC05082A8AF323B4940,POL:PPOLE:C220701,,POWER,LOC_C6221641,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457014,0101000000B484936C892A5AC050171064C13B4940,POL:PPOLE:C195411,,POWER,LOC_C6196695,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457023,0101000000F04FD3DBFD295AC08031C905BD3B4940,POL:PPOLE:C221170,,POWER,LOC_C6222097,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457041,0101000000E83CFF7D732A5AC020569A8F893B4940,POL:PPOLE:C193877,,POWER,LOC_C6195188,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457050,010100000074B792EDA12A5AC010968A90313B4940,POL:PPOLE:C200522,,POWER,LOC_C6201715,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457051,010100000018DEDAF966295AC088A68B38503B4940,POL:PPOLE:C262061,,POWER,LOC_C6262402,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457059,010100000070693926642A5AC0A021C0AF323B4940,POL:PPOLE:C200617,,POWER,LOC_C6201807,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/457060,0101000000DC65617D732A5AC040BF32B3323B4940,POL:PPOLE:C200624,,POWER,LOC_C6201814,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/457061,010100000008A43604B6295AC05093F113BA3B4940,POL:PPOLE:C218530,,POWER,LOC_C6219485,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457062,0101000000D0F5F848002B5AC0100C2F14723A4940,POL:PPOLE:C220891,,POWER,LOC_C6221828,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457063,010100000068A27947002B5AC080449214693A4940,POL:PPOLE:C220895,,POWER,LOC_C6221829,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457064,0101000000AC86A0779E295AC0902417EF893A4940,POL:PPOLE:C221472,,POWER,LOC_C6222394,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457067,010100000050D7C81899295AC0A097C4A5DF3A4940,POL:PPOLE:C229978,,POWER,LOC_C6230797,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457068,0101000000B440E05389295AC060DAD8A8EB3A4940,POL:PPOLE:C229982,,POWER,LOC_C6230801,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457069,01010000008C90ACBC972A5AC0983207130F3B4940,POL:PPOLE:C200789,,POWER,LOC_C6201989,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457070,0101000000901AD08EB82A5AC0D889FE4F0C3B4940,POL:PPOLE:C200815,,POWER,LOC_C6202007,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457086,0101000000246D6D8B59295AC0F0A2D755B73B4940,POL:PPOLE:C192406,,POWER,LOC_C6193799,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457091,0101000000F843CD6CC4295AC070E8C65E293B4940,POL:PPOLE:C230164,,POWER,LOC_C6230978,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457101,0101000000249042F48C295AC0B880A4B0543A4940,POL:PPOLE:C214945,,POWER,LOC_C6215927,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457116,0101000000C4671C649E295AC088BCC1916C3B4940,POL:PPOLE:C220591,,POWER,LOC_C6221529,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457120,01010000001413175747295AC070C4DB69FC3B4940,POL:PPOLE:C215655,,POWER,LOC_C6216629,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457121,01010000005061393043295AC0D00F6B10F73B4940,POL:PPOLE:C193982,,POWER,LOC_C6195285,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457123,01010000002089511C6F295AC02840888F883B4940,POL:PPOLE:C191972,,POWER,LOC_C6193360,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/457669,010100000090B2770CD0285AC0B0D8C09FDF3B4940,POL:PPOLE:C186879,,POWER,LOC_C6188468,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/458333,0101000000A84B93402D2A5AC0D8C191124B3C4940,POL:PPOLE:C228343,,POWER,LOC_C6229171,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/458359,010100000008197C25A62B5AC080F672F8943A4940,POL:PPOLE:C221392,,POWER,LOC_C6222316,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/458723,0101000000D87EE5803E295AC00804E549E1394940,POL:PPOLE:C217980,,POWER,LOC_C6218935,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,not in martens,,,,,,,,AE
STRUCTURE_REG16/458776,010100000034079690E02B5AC0400898CBD63A4940,POL:PPOLE:C196358,,POWER,LOC_C6197627,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/459718,010100000040638B7C752A5AC038E243A2F33B4940,POL:PPOLE:C203466,,POWER,LOC_C6204622,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/459728,0101000000643908EE2B2A5AC008D9B7A2F33B4940,POL:PPOLE:C222548,,POWER,LOC_C6223443,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/469510,010100000004D2B1C28E295AC000F5CA22F8394940,POL:PPOLE:C196953,,POWER,LOC_C6202424,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/469600,010100000058F799F7FB285AC008C7C2030F3C4940,POL:PPOLE:C186995,,POWER,LOC_C6188581,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/469687,0101000000D4727651A52B5AC090079B079E3A4940,POL:PPOLE:C221346,,POWER,LOC_C6222269,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/469688,0101000000BCAA4306C32B5AC0A01B4368533A4940,POL:PPOLE:C221694,,POWER,LOC_C6222591,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/470200,010100000098F14EEF16295AC0C0AB4D1FDE3A4940,POL:PPOLE:C196666,,POWER,LOC_C6197905,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/470209,0101000000D039869A7D295AC0A0DC75F7FF394940,POL:PPOLE:C279392,,POWER,LOC_C6279554,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/470223,0101000000A4531CDCFD295AC0204CC4A7B53B4940,POL:PPOLE:C221173,,POWER,LOC_C6222100,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/475203,0101000000DC79FDD786295AC0180D7E27953A4940,POL:PPOLE::8363371,,POWER,LOC_C6222495,IPL,,0,,0.0,REGNSK,m,,,REGNSK04,SASKPOWER,2015,CL4/40',,,,,,0010,978693,AE
STRUCTURE_REG16/475850,0101000000506B065DE7285AC0F8C74B09513A4940,POL:PPOLE:C199757,,POWER,LOC_C6200978,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/475851,01010000002C46D87BE7285AC0F0002EB9AB3A4940,POL:PPOLE:C201076,,POWER,LOC_C6202268,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476093,0101000000187084AF29295AC0387FEBAE5F3C4940,POL:PPOLE:C192159,,POWER,LOC_C6193546,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/476239,0101000000E474CE5983295AC028CFE8C0D2394940,POL:PPOLE:C192531,,POWER,LOC_C6193915,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476738,0101000000D405FD31DF285AC0B0992BD96A3B4940,POL:PPOLE:C188918,,POWER,LOC_C6190403,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476739,0101000000DC291CF5FB285AC0E8851004063C4940,POL:PPOLE:C186984,,POWER,LOC_C6188575,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476742,0101000000902C094BFA285AC0804145217E3B4940,POL:PPOLE:C187423,,POWER,LOC_C6188978,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476784,01010000008499271EEA285AC0D0BE60744F3B4940,POL:PPOLE:C197019,,POWER,LOC_C6198255,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476792,0101000000C0E44D4BFA285AC0106B78878F3B4940,POL:PPOLE:C187416,,POWER,LOC_C6188973,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476801,0101000000F8593E28CE295AC0B853561A4B3C4940,POL:PPOLE:C230759,,POWER,LOC_C6231571,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476877,01010000002462B6097C2A5AC0605DD3F84F3C4940,POL:PPOLE:C203521,,POWER,LOC_C6204676,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476903,0101000000B0B0B7FF6E295AC0908FEB530C3C4940,POL:PPOLE:C194037,,POWER,LOC_C6195340,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476904,010100000074AA8641BC295AC008555A810C3C4940,POL:PPOLE:C224296,,POWER,LOC_C6225180,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476905,010100000010676129742B5AC0B0011FC3703A4940,POL:PPOLE:C213126,,POWER,LOC_C6214131,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476907,0101000000E8C6C0DC7C295AC0D85702BC543A4940,POL:PPOLE:C216722,,POWER,LOC_C6217691,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476910,010100000068DEE89890295AC0985D79FBB93A4940,POL:PPOLE:C222990,,POWER,LOC_C6223886,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476922,0101000000249DA1E8FC295AC040D31A09883A4940,POL:PPOLE:C213373,,POWER,LOC_C6214377,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476943,010100000054CD6C8A59295AC0F81BA2E1BF3B4940,POL:PPOLE:C192403,,POWER,LOC_C6193791,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476945,01010000009C98E838E6295AC0F8D028719E3A4940,POL:PPOLE:C214672,,POWER,LOC_C6215655,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476955,010100000000EF3062892A5AC0E8954A96583B4940,POL:PPOLE:C195367,,POWER,LOC_C6196651,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476962,0101000000A04808A0C22A5AC028D6319A543A4940,POL:PPOLE:C223525,,POWER,LOC_C6224416,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476963,010100000078A0764142295AC06021E26FC63B4940,POL:PPOLE:C193644,,POWER,LOC_C6194971,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476975,01010000005098091C6F295AC03848A4B4913B4940,POL:PPOLE:C191989,,POWER,LOC_C6193373,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476982,010100000058F7D65A542A5AC0584318C8BE3B4940,POL:PPOLE:C220991,,POWER,LOC_C6221924,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476985,0101000000346E406AC4295AC0A8E40429553A4940,POL:PPOLE:C212957,,POWER,LOC_C6213963,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/476986,0101000000D4CD94EFFC295AC0400A8914C03A4940,POL:PPOLE:C226463,,POWER,LOC_C6227327,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/477449,0101000000C4A2377C752A5AC008144AC9EC3B4940,POL:PPOLE:C203507,,POWER,LOC_C6204660,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,"BN,TRF",,,,,,,,AE
STRUCTURE_REG16/477541,01010000007414F4D2C5285AC038E0A7A2DF3B4940,POL:PPOLE:C187062,,POWER,LOC_C6188633,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/477660,0101000000F452B3325A2A5AC0A0EC82084B3C4940,POL:PPOLE:C228369,,POWER,LOC_C6229198,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/477950,0101000000D8140B53E6295AC0F039AC1A4B3C4940,POL:PPOLE:C228284,,POWER,LOC_C6229116,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/478186,0101000000BCEC82E7BC2B5AC0E8F12451FE3A4940,POL:PPOLE:C196165,,POWER,LOC_C6197451,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/478534,0101000000A0A3E890BA2B5AC0E8E8884EDF3A4940,POL:PPOLE:C197771,,POWER,LOC_C6199006,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/478544,01010000008465E7F8BE2B5AC0789D8EE6193B4940,POL:PPOLE:C196264,,POWER,LOC_C6197539,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/478556,0101000000B830C0A89E2B5AC0C8008725253B4940,POL:PPOLE:C196014,,POWER,LOC_C6197297,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/478564,010100000070A403F7BB2B5AC040C6C0CDF13A4940,POL:PPOLE:C197804,,POWER,LOC_C6199039,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/478571,010100000030BCE72DEF2B5AC0508C99A26E3A4940,POL:PPOLE:C219035,,POWER,LOC_C6219992,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/479161,0101000000E8F5639DCE295AC048366665BD3A4940,POL:PPOLE:C220355,,POWER,LOC_C6221294,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/481682,0101000000BC4480C9892B5AC0788F64AA6E3A4940,POL:PPOLE:C218737,,POWER,LOC_C6219690,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/489222,0101000000DC4361CE8E295AC0100FB8B3113A4940,POL:PPOLE:C196964,,POWER,LOC_C6202429,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/489893,010100000050B7BB2025295AC02080EEE7AE3A4940,POL:PPOLE:C201016,,POWER,LOC_C6202202,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/492334,01010000001027B8D750295AC048B53697DF3B4940,POL:PPOLE:C192273,,POWER,LOC_C6193660,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/494422,0101000000C8621ED6F4285AC048143B365C3B4940,POL:PPOLE::7397947,,POWER,LOC_7311253,IPL,,0,,0.0,,m,,,REGNSK01,SASKPOWER,,,,,,,,0010,971428,AE
STRUCTURE_REG16/495542,010100000040768D7FE7285AC05008EDA7CF3A4940,POL:PPOLE:C194952,,POWER,LOC_C6196240,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/495545,01010000008C850CD7CF285AC0C001EDAEB63A4940,POL:PPOLE:C201255,,POWER,LOC_C6202453,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496400,01010000006877E707D0285AC098F97F89C33B4940,POL:PPOLE:C188515,,POWER,LOC_C6190016,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496420,0101000000F8B4D3D407295AC0882949259C3B4940,POL:PPOLE:C190645,,POWER,LOC_C6192090,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496458,01010000000C0F6B6E28295AC0A82732619E3A4940,POL:PPOLE:C197545,,POWER,LOC_C6198785,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496470,0101000000A026DC261A295AC0987EB91EDE3A4940,POL:PPOLE:C196669,,POWER,LOC_C6197913,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496579,010100000054128709F62A5AC0D8A3F12A7C3A4940,POL:PPOLE:C220318,,POWER,LOC_C6221257,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/496581,0101000000D4598D22742B5AC0B0E3AA12623A4940,POL:PPOLE:C213132,,POWER,LOC_C6214137,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496582,01010000008897C7CA6A2A5AC090D28270F53B4940,POL:PPOLE:C203512,,POWER,LOC_C6204665,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496584,01010000004CD698A557295AC0B8336A30603A4940,POL:PPOLE:C216746,,POWER,LOC_C6217712,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496585,01010000008C3F72E739295AC0B0F25107F83A4940,POL:PPOLE:C217664,,POWER,LOC_C6218621,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,2002,,,,,,,,,AE
STRUCTURE_REG16/496586,01010000007C885C5C422A5AC0E0EE5902E93B4940,POL:PPOLE:C221041,,POWER,LOC_C6221975,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496587,01010000002418665297295AC0906B7623BA3A4940,POL:PPOLE:C222986,,POWER,LOC_C6223879,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496588,010100000030B23857252B5AC058056A9E543A4940,POL:PPOLE:C223113,,POWER,LOC_C6224005,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496589,0101000000F8A583972E2B5AC0C01DAE30583A4940,POL:PPOLE:C223118,,POWER,LOC_C6224009,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496593,010100000014CDF0BD442A5AC0903258C7EA3A4940,POL:PPOLE:C220732,,POWER,LOC_C6221670,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496600,0101000000EC68B9BFFC295AC0787C999A573A4940,POL:PPOLE:C213360,,POWER,LOC_C6214363,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496625,010100000034FE729DCE295AC098F5036D9E3A4940,POL:PPOLE:C214646,,POWER,LOC_C6215629,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496629,0101000000C06CE8B786295AC07078FADBFA3B4940,POL:PPOLE:C224679,,POWER,LOC_C6225560,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496630,010100000090FA9B18DE295AC018159B709E3A4940,POL:PPOLE:C214669,,POWER,LOC_C6215651,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496635,0101000000D8061BC2242A5AC0804E5E8A893B4940,POL:PPOLE:C221248,,POWER,LOC_C6222175,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,BN,,,,,AE
STRUCTURE_REG16/496636,01010000009CF4EE2A2C2A5AC000DCE9F7923B4940,POL:PPOLE:C221252,,POWER,LOC_C6222178,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496641,01010000007025387E732A5AC0A0A8408EEF3A4940,POL:PPOLE:C200654,,POWER,LOC_C6201844,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496642,0101000000B4AE1F02D12A5AC050E19B22573A4940,POL:PPOLE:C220584,,POWER,LOC_C6221522,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496645,0101000000845CC9BE86295AC050817584A23B4940,POL:PPOLE:C220774,,POWER,LOC_C6221729,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496646,010100000058D40963892A5AC0E0CE36B8263B4940,POL:PPOLE:C200774,,POWER,LOC_C6201967,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496650,01010000005CCAA4AC9D295AC040B89423FF3A4940,POL:PPOLE:C230031,,POWER,LOC_C6230847,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496672,0101000000E408562B2C2A5AC0A008FC90203B4940,POL:PPOLE:C220645,,POWER,LOC_C6221584,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496675,010100000080F4143984295AC0B0B20C97333B4940,POL:PPOLE:C230076,,POWER,LOC_C6230892,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496676,010100000024EF37689C295AC050797691333B4940,POL:PPOLE:C230080,,POWER,LOC_C6230896,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496677,0101000000C4581D6EC4295AC0E89A84D0163B4940,POL:PPOLE:C230166,,POWER,LOC_C6230981,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496694,0101000000C4E00822D0285AC080CE1BC9533C4940,POL:PPOLE:C193189,,POWER,LOC_C6194562,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496695,0101000000D04A2649E5295AC0383121DCA03B4940,POL:PPOLE:C223314,,POWER,LOC_C6224204,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/496696,0101000000F8B8C9B75D295AC0B037ED73C63B4940,POL:PPOLE:C192122,,POWER,LOC_C6193547,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/497316,01010000003C6079EB172B5AC0308B4B20683A4940,POL:PPOLE:C223339,,POWER,LOC_C6224228,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/497770,0101000000B0AF26633D2A5AC030436075BC3A4940,POL:PPOLE:C226527,,POWER,LOC_C6227391,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/498224,01010000002C9463EAA2295AC0E8918C5DE1394940,POL:PPOLE:C202289,,POWER,LOC_C6203472,IPL,,0,,,REGNSK,m,,,REGNSK01,SASKPOWER,,,,,,,,,,AE
STRUCTURE_REG16/498272,010100000010511CA5EA2B5AC0A8C2B9A26E3A4940,POL:PPOLE:C219034,,POWER,LOC_C6219989,IPL,,0,,,REGNSK,m,,,REGNSK04,SASKPOWER,,,,,,,,,,AE
