id,name,location
st_struct_pedestal/93531,PED:JTPED:C570756,0101000020E6100000184FC45597F45AC0D844B42A3D264940
pole/52540,POL:PPOLE:C532693,0101000020E61000008C585D17F6F25AC0F05E3368C4224940
st_struct_pedestal/94006,PED:SST:C537973,0101000020E6100000841AB55D290A5BC0A0382733F4364940
st_struct_pedestal/92770,PED:JUPED::10678671,0101000020E610000004E34246C9F45AC040278AEBF3254940
st_struct_pedestal/93430,PED:CPM:C525933,0101000020E61000005C9242DA58E75AC090D0C160A2434940
anchors/14400,ANCH:CO:C47192,0101000020E6100000B84B31F33CF35AC0F87504D025244940
pole/53866,POL:CPOLE:C533428,0101000020E6100000F89E75B3FDE65AC0C856F47AFC2E4940
pole/54437,POL:PPOLE:C530684,0101000020E610000064574A6479F25AC0109C8EC803254940
mywcom_route_junction/27333,SPJCT:SPJCT::12537162,0101000020E6100000444587B327F35AC028AC6F5B79244940
pole/53713,POL:PPOLE:C525385,0101000020E61000000401A6CABFF15AC000FE27C113254940
anchors/14121,ANCH:JOINT:C47273,0101000020E610000078484CDE6DF35AC0A069561149244940
mywcom_route_junction/27655,SPJCT:SPJCT::8355398,0101000020E61000001C8745357AF25AC05861E4E64D244940
st_struct_pedestal/90859,PED:JSPED:C538416,0101000020E6100000C4D2852D3DF15AC050E968DB44284940
pole/54324,POL:PPOLE:C525402,0101000020E61000003859DE13B3F15AC040F37B002A254940
pole/53286,POL:PPOLE::7739050,0101000020E6100000FC69513C1AF35AC0A033825DB2254940
st_struct_pedestal/91052,PED:CPM:C538476,0101000020E6100000C49BBDB259045BC078A21B6942464940
mywcom_route_junction/27857,SPJCT:SPJCT:C541760,0101000020E6100000886ECCD134EF5AC0209CDD349F0E4940
building/67883,BUILD:BUS:C571713,0101000020E6100000D84CE3E9C5F45AC078B74ED0A4244940
building/68528,BUILD:SDU:C571893,0101000020E6100000D460EE4E0FEC5AC0F82F7C562F0B4940
building/68364,BUILD:BUS:C572033,0101000020E6100000F0E7F21E9BF25AC0709A976084264940
st_struct_pedestal/93256,PED:JTPED:C531208,0101000020E610000018D2C9CE12F45AC0309F2595D7254940
pole/53085,POL:PPOLE:C529887,0101000020E61000005434017FEBF25AC070A1CB0B58254940
mywcom_route_junction/28028,SPJCT:SPJCT:C529279,0101000020E6100000A857AD2691E55AC0F02B8F08622E4940
st_struct_pedestal/91123,PED:SST:C547205,0101000020E6100000FC28C14D0CF25AC0D87B3687B8264940
pole/54469,POL:PPOLE:C532736,0101000020E61000007C4C121B31F35AC0482D173B6B224940
pole/54076,POL:PPOLE:C537204,0101000020E6100000C0B90C5369F35AC0383AB36C4C244940
pole/54013,POL:PPOLE:C528403,0101000020E6100000E86690CC74EA5AC0D0464BDEB3544940
pole/53542,POL:PPOLE:C536525,0101000020E6100000F0543B4E27F45AC0C8607E4127244940
pole/52734,POL:PPOLE:C531289,0101000020E6100000E48484B311F25AC0603CB074A2254940
st_struct_pedestal/90630,PED:JSPED:C534120,0101000020E6100000DC5B866FA9F45AC028AB4B5B56264940
building/67846,BUILD:SDU:C530544,0101000020E6100000F4B08E18BAEA5AC0D8952962E84E4940
st_struct_pedestal/93743,PED:SST:C542339,0101000020E610000064101DD7C6F05AC0106B5A31F5234940
st_struct_buried_splice_location/3974,LOSR:BSCLS::10047568,0101000020E610000084CBEA509FDC5AC0A85784149C324940
building/67658,BUILD:SDU::11423562,0101000020E6100000D4945CAC05F15AC0C09D37C7591F4940
st_struct_foreign_crossings/4716,FCROS:PLX:C47534,0101000020E61000000858ECDBBB105BC098BDE46D0F2F4940
pole/54155,POL:PPOLE:C532548,0101000020E610000068A300725EF35AC010664306CB224940
st_struct_pedestal/93270,PED:SST::11882126,0101000020E61000000C07C734ECF15AC0802B2D1EBC264940
pole/54216,POL:PPOLE:C549906,0101000020E6100000600EEC7276F15AC0C0C51A332B234940
st_struct_pedestal/91631,PED:CPM:C539438,0101000020E6100000B41054F5C1F05AC08047EA306B274940
pole/52452,POL:PPOLE:C528947,0101000020E610000098431D19D5F25AC058FEFF49CD234940
building/66241,BUILD:SDU:C534963,0101000020E610000024726D1A0EE95AC08864F39EEE0C4940
building/66793,BUILD:BUS:C537279,0101000020E6100000005D109E64F35AC068B3E06E5E244940
building/67256,BUILD:BUS:C535655,0101000020E6100000D8BC740A27F35AC0B8224C4C75244940
building/68431,BUILD:SDU:C570006,0101000020E61000004860612B02F25AC000EDBA96944B4940
mywcom_route_junction/28142,SPJCT:SPJCT:C535211,0101000020E610000020B310A31B0D5BC0780645144F2C4940
st_struct_pedestal/90916,PED:JSPED:C535411,0101000020E6100000784DAADE23F45AC0108E1C0069264940
st_struct_pedestal/90998,PED:CPM:C550276,0101000020E610000074A8BFC18BF85AC0F8AE0A6CFF284940
building/68633,BUILD:SDU:C542523,0101000020E610000000A8C00141F05AC0E0E5493CDA234940
mywcom_route_junction/27952,SPJCT:SPJCT::12537163,0101000020E610000058AF0A502AF35AC030A4859678244940
pole/52301,POL:PPOLE:C529923,0101000020E610000094C47A1FBEF25AC0C8B1F4C299254940
building/66848,BUILD:BUS:C570470,0101000020E610000040E516F554F35AC078CB4FC31A234940
mywcom_route_junction/28022,SPJCT:SPJCT:C528888,0101000020E6100000581945F0AEF35AC048BB92D095224940
st_struct_pedestal/91434,PED:SST::9604089,0101000020E61000007869D48D21F45AC07820CFC182254940
anchors/14485,ANCH:CO:C46569,0101000020E61000000086381802F25AC038029F29B8244940
st_struct_foreign_crossings/4671,FCROS:PLX:C53917,0101000020E610000094B0D8540DEB5AC0D04525DDE52F4940
st_struct_pedestal/93515,PED:CPM:C535319,0101000020E610000000735723F9E75AC0A844AFFF6D1C4940
anchors/14637,ANCH:CO:C46129,0101000020E610000070C7AC286FF45AC0F058978003254940
st_struct_pedestal/92613,PED:CPM:C531100,0101000020E61000002013348921DE5AC07815D62353204940
pole/52889,POL:PPOLE:C539872,0101000020E61000004CAA85ABA6F25AC0C079662631234940
st_struct_pedestal/90620,PED:SST::10681182,0101000020E6100000D40F9DDDDBF05AC028AECEF7B4234940
pole/54335,POL:PPOLE:C539907,0101000020E6100000A831202FAFF25AC0704CB53AAC234940
st_struct_pedestal/92210,PED:JSPED:C535673,0101000020E6100000BC93A4D842F45AC018DB37735F264940
building/66931,BUILD:BUS::12653016,0101000020E610000070070DA43BF35AC0E04E552041244940
pole/54244,POL:PPOLE:C570564,0101000020E6100000843861B836F25AC0A8DFA628DF254940
building/68267,BUILD:SDU:C556892,0101000020E6100000AC7D3967CFF75AC0B84DA128CD2D4940
st_struct_pedestal/91898,PED:CPM:C531960,0101000020E6100000F4D35EC893DE5AC0B0230065F7324940
st_struct_pedestal/91996,PED:CPM:C542744,0101000020E61000005883A155E0F05AC0705787C7F1304940
st_struct_pedestal/93468,PED:CPM:C570051,0101000020E6100000A0CA7A7B81E85AC07028309525494940
pole/53116,POL:PPOLE:C538575,0101000020E610000014E913B3FDF05AC0B86DD19C51274940
anchors/14496,ANCH:CO:C46225,0101000020E61000004C834C7987F35AC058D09EDF78254940
building/68172,BUILD:SDU:C536385,0101000020E61000002878F0642EF65AC078CF860B5F454940
anchors/14228,ANCH:JOINT:C47515,0101000020E6100000F091913C02F15AC0288A07365C274940
st_struct_pedestal/93092,PED:CPM:C541437,0101000020E610000038D2A7C2D0FD5AC0C801C63030284940
st_struct_pedestal/91376,PED:JSPED:C526101,0101000020E6100000745990891BF45AC090EBE163A1254940
st_struct_pedestal/91147,PED:JSPED:C534336,0101000020E6100000700C304284F45AC0F8FED76AA3264940
pole/53741,POL:PPOLE:C540045,0101000020E610000024958958CDF15AC0B8108A9EF5234940
st_struct_pedestal/91373,PED:SST:C537750,0101000020E61000005C81A9E595F35AC080C8091D784C4940
pole/52335,POL:PPOLE:C531259,0101000020E61000005C3A62045FF25AC0387FBB75C9254940
anchors/14247,ANCH:CO:C46435,0101000020E6100000F8B28C8B05F35AC0E023BB6FC8234940
building/68818,BUILD:SDU:C535034,0101000020E6100000685890BCEC055BC0706B1D1FA42A4940
mywcom_route_junction/27658,PJCT:SPJCT::10931100,0101000020E6100000909D70DC8DEE5AC0A0D5763E3C294940
building/67129,BUILD:MDU::9134890,0101000020E6100000CCA6C05520F25AC0B0498759F8234940
st_struct_pedestal/90896,PED:JSPED:C547521,0101000020E6100000D0D69A43B8F35AC04843BA30F6254940
building/67531,BUILD:BUS:C572390,0101000020E61000007C346EFAEB015BC0E803CF18C1334940
st_struct_pedestal/91439,PED:SST:C529867,0101000020E6100000B4BE54DBE9F25AC0A819CBC11A254940
st_struct_pedestal/92505,PED:SST::8391241,0101000020E6100000E082E769D6F35AC0B8B04862F5254940
pole/54038,POL:PPOLE:C538825,0101000020E6100000FCDD12EBFAF15AC0F0D440861D244940
pole/52269,POL:PPOLE:C536222,0101000020E610000038D8327ED9F35AC0E03EDF745D244940
building/67594,BUILD:SDU:C536702,0101000020E6100000C8BD2890C5085BC0F8CA2C1731304940
pole/53342,POL:PPOLE:C530053,0101000020E61000006CA5718479F25AC020D341CE63254940
building/67756,BUILD:SDU:C537931,0101000020E61000000455CD205C075BC058E2937E9D3B4940
pole/54447,POL:PPOLE:C548401,0101000020E6100000C803296245F35AC06041107643264940
building/66182,BUILD:BUS::12629002,0101000020E61000000488FB2840F65AC0A05A380ED1244940
st_struct_pedestal/90777,PED:SST::8249131,0101000020E6100000744A7CF816F25AC088E37B4461244940
building/67094,BUILD:PS:C550504,0101000020E610000018E7945280F15AC06096E2BC55274940
st_struct_pedestal/91504,PED:JTPED:C535382,0101000020E61000004066D46D6AF45AC07055F6F074264940
st_struct_pedestal/90579,PED:SST::9257804,0101000020E61000006C3B2D7241F15AC0C0AEA68567224940
pole/53211,POL:PPOLE:C540248,0101000020E6100000A08A71B731EF5AC0785875B1440E4940
pole/54111,POL:PPOLE:C536274,0101000020E6100000DCF0CC15EFF35AC068D73B4B6C244940
st_struct_pedestal/92271,PED:JSPED:C529290,0101000020E6100000008E001896E55AC0B84EBC6D602E4940
st_struct_pedestal/90895,PED:SST:C543521,0101000020E61000000041F26165F05AC0985597A741244940
st_struct_pedestal/91742,PED:SST::10526922,0101000020E61000005C3DDA7706F75AC0A838807E9F244940
mywcom_route_junction/28211,SPJCT:SPJCT::8389629,0101000020E6100000184BFD6130F45AC0F09B58D341264940
building/66345,BUILD:SDU:C537035,0101000020E610000014FB2E1945F15AC010DBD1FD713A4940
st_struct_pedestal/92587,PED:SST:C549566,0101000020E610000034976C5334F15AC0386D4B59D0234940
pole/54431,POL:PPOLE:C537538,0101000020E6100000B041D01880F35AC008CAB38663244940
building/66688,BUILD:SDU:C535116,0101000020E6100000A8D0751E0B0D5BC0B01765FEDD2C4940
pole/54051,POL:PPOLE:C536603,0101000020E6100000A032BBAAD0F35AC020F1221B21244940
building/68204,BUILD:SDU:C536445,0101000020E6100000DC3D61050FF45AC008B0D69085464940
st_struct_pedestal/91758,PED:JSPED:C535506,0101000020E6100000247137370FF45AC02011B5027D264940
building/67724,BUILD:SDU::12667451,0101000020E61000006091B48839F35AC0509BA87A39234940
mywcom_route_junction/27497,PJCT:SPJCT::10434769,0101000020E6100000C068DCEF7E085BC04098FDEF85364940
pole/53003,POL:PPOLE:C536085,0101000020E61000000047771AEDF15AC0F8542BD992244940
anchors/14115,ANCH:CO:C47072,0101000020E61000008C34AC3AAFF25AC0686349192E264940
building/67643,BUILD:BUS:C572725,0101000020E610000060CD87BB280C5BC07809D5DA2F2C4940
st_struct_pedestal/93826,PED:JSPED::8242714,0101000020E6100000F440905BAAF15AC0D8BA2B2D76244940
st_struct_pedestal/92165,PED:SST:C542054,0101000020E6100000E8F7E5487EF05AC03000C23192124940
pole/54080,POL:PPOLE:C546693,0101000020E6100000B0C8072186F15AC0A0CC9B6AFD224940
pole/54513,POL:PPOLE:C540773,0101000020E6100000788941F8E1F15AC0B80EB13B89244940
pole/53495,POL:PPOLE:C532551,0101000020E6100000E443DB2763F35AC0687230BCCE224940
mywcom_route_junction/28085,PJCT:SPJCT::10058165,0101000020E6100000AC8612CD26F35AC0C896F4833C244940
building/68122,BUILD:BUS:C536393,0101000020E6100000ECF7BECAD7F45AC0F8C76E18A5244940
mywcom_route_junction/27197,SPJCT:SPJCT::11887883,0101000020E61000007C64F39ECEF25AC09046A548E6214940
building/67004,BUILD:BUS:C523982,0101000020E6100000B0C1DDE785F45AC090F621D7DC244940
anchors/14463,ANCH:CO:C47520,0101000020E6100000181B2C2F48F35AC020ABBED47E224940
st_struct_vault/2718,VAULT:MH-S::9166894,0101000020E610000050A930BB09F35AC0906EC8CF1E244940
building/68086,BUILD:BUS:C543959,0101000020E6100000A0F05D733CF45AC0602286A637244940
anchors/14296,ANCH:JOINT:C45913,0101000020E6100000280E4CE0C9F35AC0808ED7A256254940
anchors/14122,ANCH:JOINT:C47262,0101000020E6100000D4FA1A3005F25AC068433AB3D2254940
st_struct_pedestal/93616,PED:JSPED:C529094,0101000020E6100000AC9591F9AEF35AC010F690D7A0224940
st_struct_pedestal/93194,PED:JSPED:C546588,0101000020E6100000B80E5E8642F05AC060159B083B284940
pole/52823,POL:PPOLE:C539179,0101000020E6100000747B43F336F35AC03052CDBE48234940
st_struct_pedestal/92150,PED:JSPED:C539223,0101000020E6100000D47E239B3AF35AC0887F422420234940
building/67275,BUILD:SDU:C530143,0101000020E6100000A031C0295FEC5AC03814BA8FFF4A4940
mywcom_route_junction/28145,SPJCT:SPJCT::8420022,0101000020E6100000189697E05AF45AC0D8C9A7A1AF264940
cabinet/2826,CAB:JWI:D8030154,0101000020E610000088E435F307F15AC010160B6C63274940
st_struct_pedestal/93490,PED:JSPED:C526147,0101000020E6100000602361F60AF45AC00072688242254940
st_struct_pedestal/93391,PED:SST:C532768,0101000020E6100000F41F3B9DBBDF5AC048E188F553114940
building/67728,BUILD:SDU:C538536,0101000020E61000004CBE45CCB1FA5AC09851BB18303E4940
st_struct_pedestal/92605,PED:CPM:C526889,0101000020E61000003C2DD98D8BE25AC090BA8B0746494940
pole/52363,POL:PPOLE:C534607,0101000020E6100000AC4DB6C317EC5AC030DB6DD57D244940
building/66528,BUILD:SEB:C533698,0101000020E6100000BC67F9C106DF5AC0507E67F5FA0E4940
mywcom_route_junction/27259,SPJCT:SPJCT:C572450,0101000020E6100000F42754E44EF35AC0485A92BFD8254940
building/68203,BUILD:SDU:C533339,0101000020E61000003853D4D81FF65AC0802F6868D6104940
building/66193,BUILD:BUS:C544160,0101000020E61000005083BA5FDDF65AC0E803687FD3244940
building/66297,BUILD:SDU:C535863,0101000020E6100000C4BE0EE308005BC0E0E67A66FF484940
st_struct_pedestal/90781,PED:CPM:C525573,0101000020E6100000FC7777768FE55AC078C391359A374940
st_struct_buried_splice_location/3924,CLOSR:BSCLS:C557120,0101000020E6100000D435791B52F65AC0F8B6DF9535204940
st_struct_pedestal/92865,PED:CPM:C538322,0101000020E61000008483E7527AF05AC0402D15A71C064940
mywcom_route_junction/27443,SPJCT:SPJCT::11741642,0101000020E61000002091EDE402F05AC038DDC74B63284940
st_struct_pedestal/92872,PED:CPM:C527834,0101000020E6100000988F226D6EDF5AC058FF399CDE234940
st_struct_pedestal/91942,PED:SST:C544734,0101000020E61000003462B42E18EC5AC0B8CD8BE85E0B4940
pole/54233,POL:PPOLE:C543947,0101000020E6100000BCD15EE247F45AC0E8EECBEA34244940
pole/54168,POL:PPOLE:C530674,0101000020E6100000AC55A68B79F25AC088D84C6ADA244940
st_struct_pedestal/91762,PED:JSPED:C525901,0101000020E610000068AD9D65ECF35AC0183246DABC254940
st_struct_pedestal/91713,PED:JSPED:C531062,0101000020E6100000E05E630E57F45AC080BD6EF049264940
st_struct_pedestal/90932,PED:SST:C540785,0101000020E61000006CA8CC58EAE95AC0C05B8891822C4940
st_struct_pedestal/93341,PED:SST:C539830,0101000020E61000000C55A032F8F15AC0407605B2C9264940
pole/54370,POL:PPOLE:C532727,0101000020E61000003C7A861A2CF35AC0A07EA1CB84224940
pole/53494,POL:PPOLE:C532622,0101000020E6100000F0B2A2DD33F35AC0C00CA22FA9224940
pole/53407,POL:PPOLE:C540672,0101000020E610000014F89128E2F15AC020EA848B2D244940
building/68607,BUILD:SDU:C527357,0101000020E6100000A87E812D8AEA5AC0A8EAFF383B4E4940
st_struct_pedestal/92249,PED:CPM:C541123,0101000020E6100000487C26AF19F45AC00894177D6B1C4940
pole/53020,POL:PPOLE:C540692,0101000020E610000064D80C96C8F15AC0087002BF45244940
building/67936,BUILD:SDU:C542108,0101000020E61000009CCF827BDEF05AC09077D36F970C4940
st_struct_pedestal/93126,PED:CPM:C533300,0101000020E610000094F1F4EC07F85AC04007FFBD3C114940
pole/54232,POL:PPOLE:C540285,0101000020E6100000383B32B905EF5AC000C645B8800E4940
mywcom_route_junction/27983,SPJCT:SPJCT::8385185,0101000020E6100000BC4AFF1114F65AC04849475A66244940
st_struct_pedestal/92259,PED:CPM:C572924,0101000020E6100000D40871A370F05AC0E8BA968164254940
st_struct_pedestal/91544,PED:FPED::9610796,0101000020E61000007C7BE8CC27F35AC000EEB98678244940
pole/54538,POL:PPOLE:C526233,0101000020E6100000D8E5CABCAFF35AC0604CA130BE244940
st_struct_pedestal/92088,PED:CPM:C557392,0101000020E61000004C5F2A91FFF95AC0887385F839234940
anchors/14539,ANCH:CO::7066067,0101000020E6100000208C3F54D1F25AC020E7FDECB8244940
building/68126,BUILD:SDU:C527053,0101000020E6100000B0814B3218E25AC0B0F6B28551474940
pole/52665,POL:PPOLE:C531461,0101000020E610000018464C1930F25AC050248BAD00264940
st_struct_pedestal/94084,PED:CPM:C529593,0101000020E6100000E46B3B12B4F85AC030E0A85943494940
mywcom_route_junction/27119,SPJCT:SPJCT:C532702,0101000020E6100000003D4E7DD2F25AC078DAEA4412264940
st_struct_pedestal/92191,PED:CPM:C543334,0101000020E61000005CE7EE5948F05AC0183EA2DC12234940
building/66592,BUILD:SDU:C538082,0101000020E61000004827CE2E78FE5AC0D8FD658F413A4940
st_struct_pedestal/93245,PED:CPM:C549923,0101000020E61000007472D7294E055BC0500AD47EC53A4940
pole/53891,POL:PPOLE:C540275,0101000020E6100000E8F776AB24EF5AC0F0294306860E4940
pole/53045,POL:PPOLE:C524059,0101000020E6100000387AB251ACF15AC0B0691163EF244940
pole/54274,POL:PPOLE:C528457,0101000020E6100000E47545A2D0E95AC0104C069E80544940
pole/54185,POL:PPOLE:C539004,0101000020E610000058986267FAF05AC0E8EEC9E949274940
building/67377,BUILD:MDU::9180656,0101000020E6100000F06AD4D13EF35AC0B82ACD761D254940
st_struct_pedestal/92429,PED:SST:C573902,0101000020E61000001CFE6202D3F75AC060BB7433E6244940
mywcom_route_junction/27380,PJCT:SPJCT::10058774,0101000020E6100000445B301910F35AC0582EFAFB26244940
st_struct_pedestal/91566,PED:JSPED::8978780,0101000020E610000028B2D6506AF15AC0B8ABCFC333264940
pole/53036,POL:PPOLE:C532739,0101000020E6100000F0A2D9E925F35AC080843F6862224940
pole/53879,POL:PPOLE:C525381,0101000020E61000009CD8C1C3BFF15AC0101B598A08254940
anchors/14171,ANCH:CO:C47261,0101000020E6100000E0C1A2640AF25AC0F09D6DE2A2254940
building/66972,BUILD:SDU::12667428,0101000020E61000003C2F357258F35AC0E0327EB90D234940
pole/53474,POL:PPOLE:C542203,0101000020E61000002C5847E1BCF25AC0E046B7E905234940
building/66732,BUILD:SDU:C525782,0101000020E61000002CD2A276B3E25AC0E83D0796A3394940
pole/54113,POL:PPOLE:C530163,0101000020E6100000F8B317B819F35AC0B05ABD23A0254940
pole/52255,POL:PPOLE:C543980,0101000020E610000088D426E171F45AC008AACB9E8E244940
mywcom_route_junction/27128,SPJCT:SPJCT:C571028,0101000020E61000004C730C7797F55AC0A880A88CE32C4940
pole/53317,POL:PPOLE:C547851,0101000020E6100000385B755AADF45AC088F0FB465A244940
mywcom_route_junction/27870,SPJCT:SPJCT::8390899,0101000020E6100000D8901A3B4AF45AC0D0DE563D4A264940
st_struct_pedestal/92302,PED:CPM:C534476,0101000020E6100000FCE0CF3243F65AC0E8251F58A10D4940
building/66319,BUILD:SDU:C539027,0101000020E61000008C7F522C18065BC0E846CA16C93C4940
st_struct_vault/2733,VAULT:MH-S::9224506,0101000020E610000060802D7712F35AC038B8E5D7DA234940
mywcom_route_junction/27487,SPJCT:SPJCT:C538667,0101000020E6100000E8BAF73D98F35AC0C0D8B5096C4C4940
st_struct_pedestal/92924,PED:SST:C542819,0101000020E610000098EC60433EF15AC038725DCBC0244940
pole/52597,POL:PPOLE:C526244,0101000020E6100000A862208BB1F35AC058B365CB02254940
building/66309,BUILD:MDU::10545165,0101000020E610000098BECCE764F15AC0E8291CF51B284940
mywcom_route_junction/27915,SPJCT:SPJCT::9964063,0101000020E6100000F436AF4ADFF25AC0186340C681264940
st_struct_pedestal/92996,PED:CPM:C539580,0101000020E61000002C6655C858045BC028EC68AAD4384940
anchors/14362,ANCH:CO:C53516,0101000020E6100000A0B5003F33F45AC040A07EAD51244940
pole/54205,POL:PPOLE:C548400,0101000020E6100000482FAE1449F35AC0187356FF38264940
st_struct_pedestal/90728,PED:SST:C534478,0101000020E6100000ECDA1DD3CCE95AC0185464DF5B164940
st_struct_pedestal/94024,PED:CPM:C526627,0101000020E6100000F093B9E5C2DC5AC0C04EC3BAE8434940
pole/53136,POL:PPOLE:C524215,0101000020E6100000346A1394F3F35AC060AF20A218254940
st_struct_pedestal/91682,PED:SST:C537748,0101000020E610000028E3B6E8AAF35AC028374FB7644C4940
mywcom_route_junction/27453,SPJCT:SPJCT::7395275,0101000020E610000054C6A37A29F35AC00814990FC1244940
pole/52495,POL:PPOLE:C535814,0101000020E6100000DC92D5DA3FF35AC06027CC5394244940
building/66291,BUILD:SDU:C529924,0101000020E6100000105CE25135EC5AC020C31ED8864D4940
st_struct_pedestal/93305,PED:JSPED:C528432,0101000020E610000038132986D1F35AC0C8ECBD49AA254940
st_struct_pedestal/91733,PED:SST:C534861,0101000020E610000060AFD03764F25AC09896284D53244940
mywcom_route_junction/28033,SPJCT:SPJCT::9106730,0101000020E6100000ECF81F2E33F45AC000A3955FAC264940
st_struct_pedestal/91046,PED:JSPED:C546591,0101000020E61000003C3C67E540F05AC0D0EAC82432284940
pole/52701,POL:PPOLE:C549911,0101000020E6100000EC2D5E8C5EF15AC0982E9F476D234940
st_struct_pedestal/91427,PED:FPED::10905168,0101000020E6100000D08346A63FF35AC018CE8A8282244940
building/68375,BUILD:SDU::13484138,0101000020E6100000145BB27137EF5AC078966A1D170E4940
st_struct_pedestal/93636,PED:SST:C532990,0101000020E6100000A059D1CDBBF25AC0E0DEA33B5E244940
building/66236,BUILD:BUS:C539780,0101000020E6100000E011653A57055BC0E0665AFDF93A4940
st_struct_pedestal/91815,PED:SST::10057830,0101000020E61000009857426526F35AC0583D845146244940
st_struct_pedestal/90611,PED:JSPED:C547377,0101000020E6100000B05540A98FF15AC08060CA37D0224940
mywcom_route_junction/27276,SPJCT:SPJCT:C531081,0101000020E610000050572FA0E6F25AC0C8F3C5BD7D244940
st_struct_pedestal/92563,PED:JSPED:C545384,0101000020E610000070CA62B6B2EF5AC0D8D44117BA284940
st_struct_pedestal/93262,PED:SST::8723387,0101000020E6100000003D9351B3F25AC070EC3E0C9C224940
st_struct_pedestal/92957,PED:CPM:C538451,0101000020E6100000A01A89DF53045BC03877D066013F4940
mywcom_route_junction/27436,SPJCT:SPJCT::12613012,0101000020E61000008C6EBAEE98F45AC0F0954A293C244940
st_struct_foreign_crossings/4767,FCROS:PLX:C46831,0101000020E61000004072D2FE7EE55AC060E488C9DC2F4940
building/68032,BUILD:SDU:C527738,0101000020E6100000E0D5F02F8DF25AC0487228FFF7444940
building/67003,BUILD:SEB:C527520,0101000020E610000048CFD6BC48DE5AC01047246566364940
st_struct_pedestal/93805,PED:CPM:C525921,0101000020E61000000087997B5DE85AC0F04166A6353F4940
mywcom_route_junction/28069,SPJCT:SPJCT:C559632,0101000020E610000094712883D0F25AC020A00DC37E244940
mywcom_route_junction/27451,PJCT:SPJCT::10522124,0101000020E61000002C920B082C0A5BC0A8AD1DA1F3364940
st_struct_pedestal/94346,PED:SST:C511287,0101000020E610000058BA0D60EDD95AC0688DF706463C4940
pole/53281,POL:PPOLE:C536277,0101000020E61000008C55313234F55AC068DB5DF8E5244940
st_struct_pedestal/91644,PED:CPM:C527958,0101000020E6100000CC4EB04610E45AC07800396BF4224940
pole/53757,POL:PPOLE:C532613,0101000020E6100000D883CC7252F35AC0E0B1276D69224940
st_struct_pedestal/94150,PED:CPM:C536493,0101000020E6100000E4F440544FF55AC0C81A990DD3244940
st_struct_pedestal/91711,PED:CPM::7386399,0101000020E6100000FC4E3A6147F05AC090B038A1F2094940
building/66930,BUILD:SDU::13032842,0101000020E6100000305BC40DDEE35AC0A860D0861F2D4940
st_struct_pedestal/93420,PED:SST:C535686,0101000020E61000008CA25A8630F45AC0105981E77F264940
building/66275,BUILD:SDU::12667430,0101000020E61000002C85982F55F35AC0E0DC09AA11234940
pole/54020,POL:PPOLE:C538913,0101000020E61000008CCE26AB15F25AC0A87628A508244940
pole/53725,POL:PPOLE:C532647,0101000020E610000084B154302DF35AC010458F1FB7224940
st_struct_foreign_crossings/4757,FCROS:RRX:C53503,0101000020E61000009CEE6771F9FC5AC0B8C9E8BA4F264940
pole/52425,POL:PPOLE:C532292,0101000020E6100000E4DFB032AFF25AC0102735C32C254940
mywcom_route_junction/27625,SPJCT:SPJCT:C547333,0101000020E6100000EC0802BFC1F25AC038B6936561264940
building/68485,BUILD:SDU:C544032,0101000020E6100000B806875B81FE5AC06892E1B0A8214940
pole/54495,POL:PPOLE:C524170,0101000020E61000009C6177757FF15AC0686F8E7F0E254940
st_struct_foreign_crossings/4694,FCROS:RRX:C53003,0101000020E6100000F0F6BC2285015BC0008E2595F1324940
st_struct_pedestal/92467,PED:SST:C532810,0101000020E61000008C2916C79AF25AC0C8A886F825264940
st_struct_pedestal/91640,PED:CPM:C540207,0101000020E6100000C889E86A1A035BC070324D52C51B4940
mywcom_route_junction/28202,SPJCT:SPJCT::8355693,0101000020E6100000406F752963F25AC0E890DC202E244940
st_struct_pedestal/93722,PED:SST::9541039,0101000020E6100000AC027F6F68F35AC0801B991CFE254940
pole/53705,POL:PPOLE:C532561,0101000020E610000010DAE73B7CF35AC0005E407EE2224940
mywcom_route_junction/27262,SPJCT:SPJCT:C572783,0101000020E6100000BC59B3300C0B5BC040B155BC302F4940
building/68186,BUILD:MDU::9083066,0101000020E6100000E0CA0E2E53F35AC080B89371D4244940
pole/53824,POL:PPOLE::7750877,0101000020E6100000C4BB050D5BF25AC080970150CD244940
st_struct_pedestal/93793,PED:SST:C556957,0101000020E6100000FC0F85D630F65AC058943CB86A254940
building/68666,BUILD:SDU:C524335,0101000020E6100000046D53EBE6E05AC028406982CA3F4940
st_struct_pedestal/92648,PED:JLPED::10681510,0101000020E6100000387347B3DDF25AC090E547102F254940
anchors/14289,ANCH:CO:C47677,0101000020E610000064D80C96C8F15AC0087002BF45244940
st_struct_pedestal/91763,PED:JSPED:C531061,0101000020E6100000A49BD14A52F45AC088C401EA49264940
pole/52728,POL:PPOLE:C540686,0101000020E6100000CC3A0BC4D0F15AC07899C9F33D244940
st_struct_pedestal/91298,PED:CPM:C537031,0101000020E61000001CD4CCFAD7F15AC060FF47A34B3A4940
pole/52689,POL:PPOLE::10619789,0101000020E61000003C6A6CDFBEF25AC018822C7681254940
st_struct_pedestal/93028,PED:SST:C540412,0101000020E6100000CC66F9ADE2005BC0D0BEA7491B2F4940
st_struct_pedestal/90545,PED:JSPED:C535261,0101000020E610000070B2498896F45AC080528E18A9264940
building/66629,BUILD:SDU:C572395,0101000020E610000024FC734D98F25AC0E075EB0C3E3E4940
